date,county,state,fips,cases,deaths
1/27/2021,Haywood,North Carolina,37087,3249,76
1/27/2021,Henderson,North Carolina,37089,7409,104
1/27/2021,Hertford,North Carolina,37091,1761,54
1/27/2021,Hoke,North Carolina,37093,3565,40
1/27/2021,Hyde,North Carolina,37095,576,6
1/27/2021,Iredell,North Carolina,37097,13649,141
1/27/2021,Jackson,North Carolina,37099,2953,24
1/27/2021,Johnston,North Carolina,37101,15410,159
1/27/2021,Jones,North Carolina,37103,568,16
1/27/2021,Lee,North Carolina,37105,4712,56
1/27/2021,Lenoir,North Carolina,37107,4470,91
1/27/2021,Lincoln,North Carolina,37109,7601,49
1/27/2021,Macon,North Carolina,37113,2155,12
1/27/2021,Madison,North Carolina,37115,1177,27
1/27/2021,Martin,North Carolina,37117,1831,28
1/27/2021,McDowell,North Carolina,37111,4226,49
1/27/2021,Mecklenburg,North Carolina,37119,83816,756
1/27/2021,Mitchell,North Carolina,37121,1066,10
1/27/2021,Montgomery,North Carolina,37123,2661,62
1/27/2021,Moore,North Carolina,37125,6853,109
1/27/2021,Nash,North Carolina,37127,7789,138
1/27/2021,New Hanover,North Carolina,37129,13163,116
1/27/2021,Northampton,North Carolina,37131,1462,27
1/27/2021,Onslow,North Carolina,37133,12416,105
1/27/2021,Orange,North Carolina,37135,6501,80
1/27/2021,Pamlico,North Carolina,37137,730,6
1/27/2021,Pasquotank,North Carolina,37139,2593,71
1/27/2021,Pender,North Carolina,37141,3983,40
1/27/2021,Perquimans,North Carolina,37143,733,5
1/27/2021,Person,North Carolina,37145,2411,48
1/27/2021,Pitt,North Carolina,37147,14909,70
1/27/2021,Polk,North Carolina,37149,1154,16
1/27/2021,Randolph,North Carolina,37151,11000,170
1/27/2021,Richmond,North Carolina,37153,3548,69
1/27/2021,Robeson,North Carolina,37155,13016,177
1/27/2021,Rockingham,North Carolina,37157,6081,39
1/27/2021,Rowan,North Carolina,37159,12602,240
1/27/2021,Rutherford,North Carolina,37161,6084,162
1/27/2021,Sampson,North Carolina,37163,6000,79
1/27/2021,Scotland,North Carolina,37165,3110,63
1/27/2021,Stanly,North Carolina,37167,5840,92
1/27/2021,Stokes,North Carolina,37169,3006,54
1/27/2021,Surry,North Carolina,37171,6135,107
1/27/2021,Swain,North Carolina,37173,1039,11
1/27/2021,Transylvania,North Carolina,37175,1538,15
1/27/2021,Tyrrell,North Carolina,37177,254,6
1/27/2021,Union,North Carolina,37179,17746,142
1/27/2021,Vance,North Carolina,37181,3595,74
1/27/2021,Wake,North Carolina,37183,62477,413
1/27/2021,Warren,North Carolina,37185,1365,13
1/27/2021,Washington,North Carolina,37187,727,22
1/27/2021,Watauga,North Carolina,37189,3281,24
1/27/2021,Wayne,North Carolina,37191,8964,180
1/27/2021,Wilkes,North Carolina,37193,5206,90
1/27/2021,Wilson,North Carolina,37195,7226,124
1/27/2021,Yadkin,North Carolina,37197,3209,35
1/27/2021,Yancey,North Carolina,37199,1276,13
1/28/2021,Alamance,North Carolina,37001,13506,172
1/28/2021,Alexander,North Carolina,37003,3455,59
1/28/2021,Alleghany,North Carolina,37005,819,3
1/28/2021,Anson,North Carolina,37007,1989,42
1/28/2021,Ashe,North Carolina,37009,1660,34
1/28/2021,Avery,North Carolina,37011,1663,16
1/28/2021,Beaufort,North Carolina,37013,3732,69
1/28/2021,Bertie,North Carolina,37015,1508,35
1/28/2021,Bladen,North Carolina,37017,2557,33
1/28/2021,Brunswick,North Carolina,37019,6377,93
1/28/2021,Buncombe,North Carolina,37021,13017,259
1/28/2021,Burke,North Carolina,37023,8316,106
1/28/2021,Cabarrus,North Carolina,37025,15630,187
1/28/2021,Caldwell,North Carolina,37027,7726,38
1/28/2021,Camden,North Carolina,37029,449,5
1/28/2021,Carteret,North Carolina,37031,3667,19
1/28/2021,Caswell,North Carolina,37033,1698,14
1/28/2021,Catawba,North Carolina,37035,15250,232
1/28/2021,Chatham,North Carolina,37037,3634,69
1/28/2021,Cherokee,North Carolina,37039,1805,17
1/28/2021,Chowan,North Carolina,37041,1187,20
1/28/2021,Clay,North Carolina,37043,584,5
1/28/2021,Cleveland,North Carolina,37045,9187,182
1/28/2021,Columbus,North Carolina,37047,4977,111
1/28/2021,Craven,North Carolina,37049,6997,102
1/28/2021,Cumberland,North Carolina,37051,19656,192
1/28/2021,Currituck,North Carolina,37053,1069,13
1/28/2021,Dare,North Carolina,37055,1646,6
1/28/2021,Davidson,North Carolina,37057,12662,122
1/28/2021,Davie,North Carolina,37059,2928,18
1/28/2021,Duplin,North Carolina,37061,5197,108
1/28/2021,Durham,North Carolina,37063,19480,184
1/28/2021,Edgecombe,North Carolina,37065,3912,90
1/28/2021,Forsyth,North Carolina,37067,27250,276
1/28/2021,Franklin,North Carolina,37069,4523,40
1/28/2021,Gaston,North Carolina,37071,20986,319
1/28/2021,Gates,North Carolina,37073,524,12
1/28/2021,Graham,North Carolina,37075,522,12
1/28/2021,Granville,North Carolina,37077,4614,72
1/28/2021,Greene,North Carolina,37079,1921,35
1/28/2021,Guilford,North Carolina,37081,34165,390
1/28/2021,Halifax,North Carolina,37083,4157,80
1/28/2021,Harnett,North Carolina,37085,8111,112
1/28/2021,Haywood,North Carolina,37087,3277,76
1/28/2021,Henderson,North Carolina,37089,7454,104
1/28/2021,Hertford,North Carolina,37091,1772,54
1/28/2021,Hoke,North Carolina,37093,3592,40
1/28/2021,Hyde,North Carolina,37095,579,6
1/28/2021,Iredell,North Carolina,37097,13781,145
1/28/2021,Jackson,North Carolina,37099,2956,24
1/28/2021,Johnston,North Carolina,37101,15494,159
1/28/2021,Jones,North Carolina,37103,573,16
1/28/2021,Lee,North Carolina,37105,4765,56
1/28/2021,Lenoir,North Carolina,37107,4501,91
1/28/2021,Lincoln,North Carolina,37109,7647,49
1/28/2021,Macon,North Carolina,37113,2189,12
1/28/2021,Madison,North Carolina,37115,1178,27
1/28/2021,Martin,North Carolina,37117,1842,28
1/28/2021,McDowell,North Carolina,37111,4239,50
1/28/2021,Mecklenburg,North Carolina,37119,84444,766
1/28/2021,Mitchell,North Carolina,37121,1095,13
1/28/2021,Montgomery,North Carolina,37123,2677,66
1/28/2021,Moore,North Carolina,37125,6924,112
1/28/2021,Nash,North Carolina,37127,7925,138
1/28/2021,New Hanover,North Carolina,37129,13278,121
1/28/2021,Northampton,North Carolina,37131,1476,27
1/28/2021,Onslow,North Carolina,37133,12564,109
1/28/2021,Orange,North Carolina,37135,6552,81
1/28/2021,Pamlico,North Carolina,37137,748,7
1/28/2021,Pasquotank,North Carolina,37139,2607,71
1/28/2021,Pender,North Carolina,37141,3996,42
1/28/2021,Perquimans,North Carolina,37143,750,5
1/28/2021,Person,North Carolina,37145,2431,49
1/28/2021,Pitt,North Carolina,37147,15037,70
1/28/2021,Polk,North Carolina,37149,1161,19
1/28/2021,Randolph,North Carolina,37151,11107,172
1/28/2021,Richmond,North Carolina,37153,3576,69
1/28/2021,Robeson,North Carolina,37155,13087,180
1/28/2021,Rockingham,North Carolina,37157,6121,40
1/28/2021,Rowan,North Carolina,37159,12709,241
1/28/2021,Rutherford,North Carolina,37161,6116,166
1/28/2021,Sampson,North Carolina,37163,6042,79
1/28/2021,Scotland,North Carolina,37165,3134,64
1/28/2021,Stanly,North Carolina,37167,5867,92
1/28/2021,Stokes,North Carolina,37169,3044,56
1/28/2021,Surry,North Carolina,37171,6189,110
1/28/2021,Swain,North Carolina,37173,1055,12
1/28/2021,Transylvania,North Carolina,37175,1555,15
1/28/2021,Tyrrell,North Carolina,37177,257,6
1/28/2021,Union,North Carolina,37179,17876,143
1/28/2021,Vance,North Carolina,37181,3626,74
1/28/2021,Wake,North Carolina,37183,63196,427
1/28/2021,Warren,North Carolina,37185,1383,13
1/28/2021,Washington,North Carolina,37187,751,22
1/28/2021,Watauga,North Carolina,37189,3286,24
1/28/2021,Wayne,North Carolina,37191,9055,182
1/28/2021,Wilkes,North Carolina,37193,5250,91
1/28/2021,Wilson,North Carolina,37195,7268,129
1/28/2021,Yadkin,North Carolina,37197,3243,35
1/28/2021,Yancey,North Carolina,37199,1293,21
1/29/2021,Alamance,North Carolina,37001,13601,172
1/29/2021,Alexander,North Carolina,37003,3473,59
1/29/2021,Alleghany,North Carolina,37005,821,3
1/29/2021,Anson,North Carolina,37007,2009,42
1/29/2021,Ashe,North Carolina,37009,1667,34
1/29/2021,Avery,North Carolina,37011,1670,16
1/29/2021,Beaufort,North Carolina,37013,3748,69
1/29/2021,Bertie,North Carolina,37015,1512,35
1/29/2021,Bladen,North Carolina,37017,2584,34
1/29/2021,Brunswick,North Carolina,37019,6434,94
1/29/2021,Buncombe,North Carolina,37021,13098,261
1/29/2021,Burke,North Carolina,37023,8406,106
1/29/2021,Cabarrus,North Carolina,37025,15757,188
1/29/2021,Caldwell,North Carolina,37027,7747,39
1/29/2021,Camden,North Carolina,37029,455,5
1/29/2021,Carteret,North Carolina,37031,3709,19
1/29/2021,Caswell,North Carolina,37033,1708,14
1/29/2021,Catawba,North Carolina,37035,15353,234
1/29/2021,Chatham,North Carolina,37037,3670,70
1/29/2021,Cherokee,North Carolina,37039,1813,17
1/29/2021,Chowan,North Carolina,37041,1190,20
1/29/2021,Clay,North Carolina,37043,587,5
1/29/2021,Cleveland,North Carolina,37045,9239,184
1/29/2021,Columbus,North Carolina,37047,5046,111
1/29/2021,Craven,North Carolina,37049,7065,104
1/29/2021,Cumberland,North Carolina,37051,19816,202
1/29/2021,Currituck,North Carolina,37053,1088,13
1/29/2021,Dare,North Carolina,37055,1653,6
1/29/2021,Davidson,North Carolina,37057,12753,123
1/29/2021,Davie,North Carolina,37059,2963,18
1/29/2021,Duplin,North Carolina,37061,5227,108
1/29/2021,Durham,North Carolina,37063,19679,185
1/29/2021,Edgecombe,North Carolina,37065,3940,90
1/29/2021,Forsyth,North Carolina,37067,27411,277
1/29/2021,Franklin,North Carolina,37069,4561,40
1/29/2021,Gaston,North Carolina,37071,21132,320
1/29/2021,Gates,North Carolina,37073,528,12
1/29/2021,Graham,North Carolina,37075,525,12
1/29/2021,Granville,North Carolina,37077,4642,72
1/29/2021,Greene,North Carolina,37079,1942,35
1/29/2021,Guilford,North Carolina,37081,34434,401
1/29/2021,Halifax,North Carolina,37083,4203,80
1/29/2021,Harnett,North Carolina,37085,8149,113
1/29/2021,Haywood,North Carolina,37087,3315,76
1/29/2021,Henderson,North Carolina,37089,7522,126
1/29/2021,Hertford,North Carolina,37091,1780,55
1/29/2021,Hoke,North Carolina,37093,3619,40
1/29/2021,Hyde,North Carolina,37095,579,6
1/29/2021,Iredell,North Carolina,37097,13912,148
1/29/2021,Jackson,North Carolina,37099,2975,24
1/29/2021,Johnston,North Carolina,37101,15592,160
1/29/2021,Jones,North Carolina,37103,581,16
1/29/2021,Lee,North Carolina,37105,4789,56
1/29/2021,Lenoir,North Carolina,37107,4560,91
1/29/2021,Lincoln,North Carolina,37109,7740,49
1/29/2021,Macon,North Carolina,37113,2200,12
1/29/2021,Madison,North Carolina,37115,1199,27
1/29/2021,Martin,North Carolina,37117,1849,28
1/29/2021,McDowell,North Carolina,37111,4281,50
1/29/2021,Mecklenburg,North Carolina,37119,85109,770
1/29/2021,Mitchell,North Carolina,37121,1121,13
1/29/2021,Montgomery,North Carolina,37123,2703,67
1/29/2021,Moore,North Carolina,37125,6974,126
1/29/2021,Nash,North Carolina,37127,8018,138
1/29/2021,New Hanover,North Carolina,37129,13416,122
1/29/2021,Northampton,North Carolina,37131,1492,27
1/29/2021,Onslow,North Carolina,37133,12715,109
1/29/2021,Orange,North Carolina,37135,6632,82
1/29/2021,Pamlico,North Carolina,37137,753,7
1/29/2021,Pasquotank,North Carolina,37139,2627,71
1/29/2021,Pender,North Carolina,37141,4028,42
1/29/2021,Perquimans,North Carolina,37143,756,5
1/29/2021,Person,North Carolina,37145,2454,50
1/29/2021,Pitt,North Carolina,37147,15164,71
1/29/2021,Polk,North Carolina,37149,1171,19
1/29/2021,Randolph,North Carolina,37151,11254,176
1/29/2021,Richmond,North Carolina,37153,3610,71
1/29/2021,Robeson,North Carolina,37155,13188,180
1/29/2021,Rockingham,North Carolina,37157,6160,40
1/29/2021,Rowan,North Carolina,37159,12770,244
1/29/2021,Rutherford,North Carolina,37161,6147,168
1/29/2021,Sampson,North Carolina,37163,6068,79
1/29/2021,Scotland,North Carolina,37165,3145,65
1/29/2021,Stanly,North Carolina,37167,5918,92
1/29/2021,Stokes,North Carolina,37169,3089,56
1/29/2021,Surry,North Carolina,37171,6228,110
1/29/2021,Swain,North Carolina,37173,1058,14
1/29/2021,Transylvania,North Carolina,37175,1577,15
1/29/2021,Tyrrell,North Carolina,37177,259,6
1/29/2021,Union,North Carolina,37179,18038,146
1/29/2021,Vance,North Carolina,37181,3655,75
1/29/2021,Wake,North Carolina,37183,64756,428
1/29/2021,Warren,North Carolina,37185,1400,13
1/29/2021,Washington,North Carolina,37187,759,22
1/29/2021,Watauga,North Carolina,37189,3302,24
1/29/2021,Wayne,North Carolina,37191,9118,185
1/29/2021,Wilkes,North Carolina,37193,5283,91
1/29/2021,Wilson,North Carolina,37195,7323,130
1/29/2021,Yadkin,North Carolina,37197,3260,36
1/29/2021,Yancey,North Carolina,37199,1323,22
1/30/2021,Alamance,North Carolina,37001,13601,172
1/30/2021,Alexander,North Carolina,37003,3473,59
1/30/2021,Alleghany,North Carolina,37005,821,3
1/30/2021,Anson,North Carolina,37007,2009,42
1/30/2021,Ashe,North Carolina,37009,1667,34
1/30/2021,Avery,North Carolina,37011,1670,16
1/30/2021,Beaufort,North Carolina,37013,3748,69
1/30/2021,Bertie,North Carolina,37015,1512,35
1/30/2021,Bladen,North Carolina,37017,2584,34
1/30/2021,Brunswick,North Carolina,37019,6434,94
1/30/2021,Buncombe,North Carolina,37021,13098,261
1/30/2021,Burke,North Carolina,37023,8406,106
1/30/2021,Cabarrus,North Carolina,37025,15757,188
1/30/2021,Caldwell,North Carolina,37027,7747,39
1/30/2021,Camden,North Carolina,37029,455,5
1/30/2021,Carteret,North Carolina,37031,3709,19
1/30/2021,Caswell,North Carolina,37033,1708,14
1/30/2021,Catawba,North Carolina,37035,15353,234
1/30/2021,Chatham,North Carolina,37037,3670,70
1/30/2021,Cherokee,North Carolina,37039,1813,17
1/30/2021,Chowan,North Carolina,37041,1190,20
1/30/2021,Clay,North Carolina,37043,587,5
1/30/2021,Cleveland,North Carolina,37045,9239,184
1/30/2021,Columbus,North Carolina,37047,5046,111
1/30/2021,Craven,North Carolina,37049,7065,104
1/30/2021,Cumberland,North Carolina,37051,19816,202
1/30/2021,Currituck,North Carolina,37053,1088,13
1/30/2021,Dare,North Carolina,37055,1653,6
1/30/2021,Davidson,North Carolina,37057,12753,123
1/30/2021,Davie,North Carolina,37059,2963,18
1/30/2021,Duplin,North Carolina,37061,5227,108
1/30/2021,Durham,North Carolina,37063,19679,185
1/30/2021,Edgecombe,North Carolina,37065,3940,90
1/30/2021,Forsyth,North Carolina,37067,27411,277
1/30/2021,Franklin,North Carolina,37069,4561,40
1/30/2021,Gaston,North Carolina,37071,21132,320
1/30/2021,Gates,North Carolina,37073,528,12
1/30/2021,Graham,North Carolina,37075,525,12
1/30/2021,Granville,North Carolina,37077,4642,72
1/30/2021,Greene,North Carolina,37079,1942,35
1/30/2021,Guilford,North Carolina,37081,34434,401
1/30/2021,Halifax,North Carolina,37083,4203,80
1/30/2021,Harnett,North Carolina,37085,8149,113
1/30/2021,Haywood,North Carolina,37087,3315,76
1/30/2021,Henderson,North Carolina,37089,7522,126
1/30/2021,Hertford,North Carolina,37091,1780,55
1/30/2021,Hoke,North Carolina,37093,3619,40
1/30/2021,Hyde,North Carolina,37095,579,6
1/30/2021,Iredell,North Carolina,37097,13912,148
1/30/2021,Jackson,North Carolina,37099,2975,24
1/30/2021,Johnston,North Carolina,37101,15592,160
1/30/2021,Jones,North Carolina,37103,581,16
1/30/2021,Lee,North Carolina,37105,4789,56
1/30/2021,Lenoir,North Carolina,37107,4560,91
1/30/2021,Lincoln,North Carolina,37109,7740,49
1/30/2021,Macon,North Carolina,37113,2200,12
1/30/2021,Madison,North Carolina,37115,1199,27
1/30/2021,Martin,North Carolina,37117,1849,28
1/30/2021,McDowell,North Carolina,37111,4281,50
1/30/2021,Mecklenburg,North Carolina,37119,85735,770
1/30/2021,Mitchell,North Carolina,37121,1121,13
1/30/2021,Montgomery,North Carolina,37123,2703,67
1/30/2021,Moore,North Carolina,37125,6974,126
1/30/2021,Nash,North Carolina,37127,8018,138
1/30/2021,New Hanover,North Carolina,37129,13416,122
1/30/2021,Northampton,North Carolina,37131,1492,27
1/30/2021,Onslow,North Carolina,37133,12715,109
1/30/2021,Orange,North Carolina,37135,6632,82
1/30/2021,Pamlico,North Carolina,37137,753,7
1/30/2021,Pasquotank,North Carolina,37139,2627,71
1/30/2021,Pender,North Carolina,37141,4028,42
1/30/2021,Perquimans,North Carolina,37143,756,5
1/30/2021,Person,North Carolina,37145,2454,50
1/30/2021,Pitt,North Carolina,37147,15164,71
1/30/2021,Polk,North Carolina,37149,1171,19
1/30/2021,Randolph,North Carolina,37151,11254,176
1/30/2021,Richmond,North Carolina,37153,3610,71
1/30/2021,Robeson,North Carolina,37155,13188,180
1/30/2021,Rockingham,North Carolina,37157,6160,40
1/30/2021,Rowan,North Carolina,37159,12770,246
1/30/2021,Rutherford,North Carolina,37161,6147,168
1/30/2021,Sampson,North Carolina,37163,6068,79
1/30/2021,Scotland,North Carolina,37165,3145,65
1/30/2021,Stanly,North Carolina,37167,5918,92
1/30/2021,Stokes,North Carolina,37169,3089,56
1/30/2021,Surry,North Carolina,37171,6228,110
1/30/2021,Swain,North Carolina,37173,1058,14
1/30/2021,Transylvania,North Carolina,37175,1577,15
1/30/2021,Tyrrell,North Carolina,37177,259,6
1/30/2021,Union,North Carolina,37179,18038,146
1/30/2021,Vance,North Carolina,37181,3655,75
1/30/2021,Wake,North Carolina,37183,64756,428
1/30/2021,Warren,North Carolina,37185,1400,13
1/30/2021,Washington,North Carolina,37187,759,22
1/30/2021,Watauga,North Carolina,37189,3302,24
1/30/2021,Wayne,North Carolina,37191,9118,185
1/30/2021,Wilkes,North Carolina,37193,5283,91
1/30/2021,Wilson,North Carolina,37195,7323,130
1/30/2021,Yadkin,North Carolina,37197,3260,36
1/30/2021,Yancey,North Carolina,37199,1323,22
1/31/2021,Alamance,North Carolina,37001,13788,172
1/31/2021,Alexander,North Carolina,37003,3503,59
1/31/2021,Alleghany,North Carolina,37005,827,4
1/31/2021,Anson,North Carolina,37007,2031,42
1/31/2021,Ashe,North Carolina,37009,1682,34
1/31/2021,Avery,North Carolina,37011,1683,16
1/31/2021,Beaufort,North Carolina,37013,3788,71
1/31/2021,Bertie,North Carolina,37015,1523,35
1/31/2021,Bladen,North Carolina,37017,2608,34
1/31/2021,Brunswick,North Carolina,37019,6571,102
1/31/2021,Buncombe,North Carolina,37021,13309,263
1/31/2021,Burke,North Carolina,37023,8505,106
1/31/2021,Cabarrus,North Carolina,37025,15973,194
1/31/2021,Caldwell,North Carolina,37027,7871,40
1/31/2021,Camden,North Carolina,37029,467,5
1/31/2021,Carteret,North Carolina,37031,3764,19
1/31/2021,Caswell,North Carolina,37033,1745,15
1/31/2021,Catawba,North Carolina,37035,15627,240
1/31/2021,Chatham,North Carolina,37037,3726,70
1/31/2021,Cherokee,North Carolina,37039,1846,17
1/31/2021,Chowan,North Carolina,37041,1214,21
1/31/2021,Clay,North Carolina,37043,596,5
1/31/2021,Cleveland,North Carolina,37045,9335,189
1/31/2021,Columbus,North Carolina,37047,5174,115
1/31/2021,Craven,North Carolina,37049,7177,106
1/31/2021,Cumberland,North Carolina,37051,20323,207
1/31/2021,Currituck,North Carolina,37053,1111,14
1/31/2021,Dare,North Carolina,37055,1687,6
1/31/2021,Davidson,North Carolina,37057,12999,129
1/31/2021,Davie,North Carolina,37059,3019,20
1/31/2021,Duplin,North Carolina,37061,5280,115
1/31/2021,Durham,North Carolina,37063,19847,187
1/31/2021,Edgecombe,North Carolina,37065,3986,90
1/31/2021,Forsyth,North Carolina,37067,27795,277
1/31/2021,Franklin,North Carolina,37069,4627,41
1/31/2021,Gaston,North Carolina,37071,21422,325
1/31/2021,Gates,North Carolina,37073,544,12
1/31/2021,Graham,North Carolina,37075,530,12
1/31/2021,Granville,North Carolina,37077,4693,73
1/31/2021,Greene,North Carolina,37079,1960,35
1/31/2021,Guilford,North Carolina,37081,34978,414
1/31/2021,Halifax,North Carolina,37083,4329,81
1/31/2021,Harnett,North Carolina,37085,8276,117
1/31/2021,Haywood,North Carolina,37087,3353,76
1/31/2021,Henderson,North Carolina,37089,7699,127
1/31/2021,Hertford,North Carolina,37091,1796,55
1/31/2021,Hoke,North Carolina,37093,3680,47
1/31/2021,Hyde,North Carolina,37095,586,6
1/31/2021,Iredell,North Carolina,37097,14159,157
1/31/2021,Jackson,North Carolina,37099,3004,24
1/31/2021,Johnston,North Carolina,37101,15592,160
1/31/2021,Jones,North Carolina,37103,589,16
1/31/2021,Lee,North Carolina,37105,4838,56
1/31/2021,Lenoir,North Carolina,37107,4630,91
1/31/2021,Lincoln,North Carolina,37109,7885,50
1/31/2021,Macon,North Carolina,37113,2260,12
1/31/2021,Madison,North Carolina,37115,1217,30
1/31/2021,Martin,North Carolina,37117,1869,29
1/31/2021,McDowell,North Carolina,37111,4330,50
1/31/2021,Mecklenburg,North Carolina,37119,86394,777
1/31/2021,Mitchell,North Carolina,37121,1144,13
1/31/2021,Montgomery,North Carolina,37123,2734,68
1/31/2021,Moore,North Carolina,37125,7052,130
1/31/2021,Nash,North Carolina,37127,8133,138
1/31/2021,New Hanover,North Carolina,37129,13699,130
1/31/2021,Northampton,North Carolina,37131,1519,27
1/31/2021,Onslow,North Carolina,37133,13076,113
1/31/2021,Orange,North Carolina,37135,6760,82
1/31/2021,Pamlico,North Carolina,37137,766,7
1/31/2021,Pasquotank,North Carolina,37139,2696,74
1/31/2021,Pender,North Carolina,37141,4097,47
1/31/2021,Perquimans,North Carolina,37143,769,5
1/31/2021,Person,North Carolina,37145,2493,50
1/31/2021,Pitt,North Carolina,37147,15387,71
1/31/2021,Polk,North Carolina,37149,1187,19
1/31/2021,Randolph,North Carolina,37151,11471,179
1/31/2021,Richmond,North Carolina,37153,3667,71
1/31/2021,Robeson,North Carolina,37155,13364,180
1/31/2021,Rockingham,North Carolina,37157,6232,43
1/31/2021,Rowan,North Carolina,37159,12997,246
1/31/2021,Rutherford,North Carolina,37161,6241,173
1/31/2021,Sampson,North Carolina,37163,6142,80
1/31/2021,Scotland,North Carolina,37165,3169,65
1/31/2021,Stanly,North Carolina,37167,5985,93
1/31/2021,Stokes,North Carolina,37169,3150,56
1/31/2021,Surry,North Carolina,37171,6321,111
1/31/2021,Swain,North Carolina,37173,1068,15
1/31/2021,Transylvania,North Carolina,37175,1625,15
1/31/2021,Tyrrell,North Carolina,37177,263,6
1/31/2021,Union,North Carolina,37179,18284,151
1/31/2021,Vance,North Carolina,37181,3701,75
1/31/2021,Wake,North Carolina,37183,65128,427
1/31/2021,Warren,North Carolina,37185,1414,13
1/31/2021,Washington,North Carolina,37187,780,22
1/31/2021,Watauga,North Carolina,37189,3338,24
1/31/2021,Wayne,North Carolina,37191,9281,185
1/31/2021,Wilkes,North Carolina,37193,5372,91
1/31/2021,Wilson,North Carolina,37195,7396,133
1/31/2021,Yadkin,North Carolina,37197,3303,39
1/31/2021,Yancey,North Carolina,37199,1334,22
2/1/2021,Alamance,North Carolina,37001,13852,172
2/1/2021,Alexander,North Carolina,37003,3514,59
2/1/2021,Alleghany,North Carolina,37005,830,4
2/1/2021,Anson,North Carolina,37007,2046,42
2/1/2021,Ashe,North Carolina,37009,1688,34
2/1/2021,Avery,North Carolina,37011,1684,16
2/1/2021,Beaufort,North Carolina,37013,3802,71
2/1/2021,Bertie,North Carolina,37015,1535,35
2/1/2021,Bladen,North Carolina,37017,2633,34
2/1/2021,Brunswick,North Carolina,37019,6623,102
2/1/2021,Buncombe,North Carolina,37021,13402,263
2/1/2021,Burke,North Carolina,37023,8532,106
2/1/2021,Cabarrus,North Carolina,37025,16063,194
2/1/2021,Caldwell,North Carolina,37027,7892,40
2/1/2021,Camden,North Carolina,37029,470,5
2/1/2021,Carteret,North Carolina,37031,3780,19
2/1/2021,Caswell,North Carolina,37033,1755,15
2/1/2021,Catawba,North Carolina,37035,15732,240
2/1/2021,Chatham,North Carolina,37037,3744,70
2/1/2021,Cherokee,North Carolina,37039,1882,17
2/1/2021,Chowan,North Carolina,37041,1222,21
2/1/2021,Clay,North Carolina,37043,597,5
2/1/2021,Cleveland,North Carolina,37045,9386,189
2/1/2021,Columbus,North Carolina,37047,5187,115
2/1/2021,Craven,North Carolina,37049,7215,106
2/1/2021,Cumberland,North Carolina,37051,20407,207
2/1/2021,Currituck,North Carolina,37053,1122,14
2/1/2021,Dare,North Carolina,37055,1698,6
2/1/2021,Davidson,North Carolina,37057,13058,127
2/1/2021,Davie,North Carolina,37059,3033,20
2/1/2021,Duplin,North Carolina,37061,5284,115
2/1/2021,Durham,North Carolina,37063,19847,187
2/1/2021,Edgecombe,North Carolina,37065,4010,90
2/1/2021,Forsyth,North Carolina,37067,27913,280
2/1/2021,Franklin,North Carolina,37069,4652,41
2/1/2021,Gaston,North Carolina,37071,21506,325
2/1/2021,Gates,North Carolina,37073,550,12
2/1/2021,Graham,North Carolina,37075,530,12
2/1/2021,Granville,North Carolina,37077,4709,73
2/1/2021,Greene,North Carolina,37079,1966,35
2/1/2021,Guilford,North Carolina,37081,35206,414
2/1/2021,Halifax,North Carolina,37083,4341,81
2/1/2021,Harnett,North Carolina,37085,8311,117
2/1/2021,Haywood,North Carolina,37087,3361,76
2/1/2021,Henderson,North Carolina,37089,7730,127
2/1/2021,Hertford,North Carolina,37091,1804,55
2/1/2021,Hoke,North Carolina,37093,3692,47
2/1/2021,Hyde,North Carolina,37095,588,6
2/1/2021,Iredell,North Carolina,37097,14237,157
2/1/2021,Jackson,North Carolina,37099,3017,24
2/1/2021,Johnston,North Carolina,37101,15813,163
2/1/2021,Jones,North Carolina,37103,592,16
2/1/2021,Lee,North Carolina,37105,4859,56
2/1/2021,Lenoir,North Carolina,37107,4630,91
2/1/2021,Lincoln,North Carolina,37109,7939,50
2/1/2021,Macon,North Carolina,37113,2268,12
2/1/2021,Madison,North Carolina,37115,1221,30
2/1/2021,Martin,North Carolina,37117,1875,29
2/1/2021,McDowell,North Carolina,37111,4353,50
2/1/2021,Mecklenburg,North Carolina,37119,86860,786
2/1/2021,Mitchell,North Carolina,37121,1149,13
2/1/2021,Montgomery,North Carolina,37123,2742,68
2/1/2021,Moore,North Carolina,37125,7084,130
2/1/2021,Nash,North Carolina,37127,8157,138
2/1/2021,New Hanover,North Carolina,37129,13784,130
2/1/2021,Northampton,North Carolina,37131,1521,27
2/1/2021,Onslow,North Carolina,37133,13122,114
2/1/2021,Orange,North Carolina,37135,6823,82
2/1/2021,Pamlico,North Carolina,37137,768,7
2/1/2021,Pasquotank,North Carolina,37139,2708,74
2/1/2021,Pender,North Carolina,37141,4124,47
2/1/2021,Perquimans,North Carolina,37143,773,5
2/1/2021,Person,North Carolina,37145,2503,50
2/1/2021,Pitt,North Carolina,37147,15450,71
2/1/2021,Polk,North Carolina,37149,1190,19
2/1/2021,Randolph,North Carolina,37151,11508,179
2/1/2021,Richmond,North Carolina,37153,3682,71
2/1/2021,Robeson,North Carolina,37155,13424,180
2/1/2021,Rockingham,North Carolina,37157,6278,43
2/1/2021,Rowan,North Carolina,37159,13080,246
2/1/2021,Rutherford,North Carolina,37161,6262,173
2/1/2021,Sampson,North Carolina,37163,6148,80
2/1/2021,Scotland,North Carolina,37165,3172,65
